ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
55731,Sarah M. Jones,F,27,175,70,United States,USA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,NA
55731,Sarah M. Jones,F,30,175,70,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxless Pairs,NA
55737,Stephen Jones,M,23,192,95,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,NA
55755,William Jones,M,NA,NA,NA,Uruguay,URU,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Double Sculls,Bronze
55782,Philip Hendrik Jan Jongeneel,M,26,NA,NA,Netherlands,NED,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Eights,NA
55788,Arnold Jonke,M,25,198,93,Austria,AUT,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Single Sculls,NA
55788,Arnold Jonke,M,29,198,93,Austria,AUT,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Double Sculls,Silver
55788,Arnold Jonke,M,33,198,93,Austria,AUT,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Double Sculls,NA
55788,Arnold Jonke,M,37,198,93,Austria,AUT,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Quadruple Sculls,NA
55790,Karel Anton Johan Jonker,M,23,189,81,Canada,CAN,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,NA
55796,J. Jonlet,M,NA,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,NA
55871,Jozef Jordaens,M,26,187,87,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Fours,NA
55872,"William Conrad ""Bill"" Jordan",M,21,192,79,United States,USA,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Eights,Gold
55888,Walter Edward Jordan,M,30,NA,NA,Australia,AUS,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Eights,NA
55906,Daniel Jorge,M,13,152,41,Uruguay,URU,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,NA
55924,Joo Jrio,M,NA,NA,NA,Brazil,BRA,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Fours,NA
55928,Aletta Jorritsma,F,27,186,76,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,NA
55979,Trevor Josephson,M,21,197,90,Canada,CAN,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,NA
56034,Roger Jouy,M,34,160,51,France,FRA,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Fours,NA
56049,Slobodan Jovanovi,M,NA,NA,NA,Yugoslavia,YUG,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,NA
56067,"Rebecca Susan ""Bec"" Joyce",F,25,178,59,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Lightweight Double Sculls,Bronze
56071,"Richard John ""Dick"" Joyce",M,22,194,89,New Zealand,NZL,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Fours,Gold
56071,"Richard John ""Dick"" Joyce",M,26,194,89,New Zealand,NZL,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,Gold
56116,Marius Hans Jrgensen,M,22,NA,NA,Roklubb Kbnhavn-2,DEN,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",NA
56117,Harry Jrgensen,M,22,188,82,Denmark,DEN,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Pairs,Bronze
56133,Morten Jrgensen,M,23,183,73,Denmark,DEN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
56133,Morten Jrgensen,M,27,183,73,Denmark,DEN,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
56133,Morten Jrgensen,M,31,183,73,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
56167,Arqumedes Juanic,M,28,NA,NA,Uruguay,URU,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Single Sculls,NA
56190,Celestinas Jucys,M,25,187,83,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxless Fours,NA
56211,Adrin Juhsz,M,26,188,89,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Pairs,NA
56233,Ivan Juki,M,22,198,95,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Double Sculls,NA
56236,Zigmas Jukna,M,25,184,86,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Pairs,Silver
56236,Zigmas Jukna,M,29,184,86,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,NA
56236,Zigmas Jukna,M,33,184,86,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,Bronze
56314,Ctirad Jungmann,M,21,189,87,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Eights,NA
56389,"Vicentije ""Vice"" Jurii",M,27,NA,NA,Yugoslavia,YUG,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Fours,NA
56389,"Vicentije ""Vice"" Jurii",M,27,NA,NA,Yugoslavia,YUG,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Eights,NA
56401,"Kenneth ""Ken"" Jurkowski",M,26,188,95,United States,USA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Single Sculls,NA
56401,"Kenneth ""Ken"" Jurkowski",M,30,188,95,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Single Sculls,NA
56406,Janez Jure,M,19,198,84,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,NA
56407,Jernej Jure,M,20,186,80,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,NA
56408,Helfried Jurtschitsch,M,29,191,75,Austria,AUT,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,NA
56425,"Thomas Weymess ""Tom"" Just",M,26,188,85,New Zealand,NZL,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,NA
56428,Lise Marianne Justesen,F,18,172,71,Denmark,DEN,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Single Sculls,NA
56428,Lise Marianne Justesen,F,22,172,71,Denmark,DEN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Single Sculls,NA
56430,Poul Adolf Justesen,M,27,184,84,Denmark,DEN,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,NA
56431,Ina Justh,F,26,184,79,Germany,GER,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,NA
56432,Andrew Justice,M,25,188,79,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Quadruple Sculls,NA
56432,Andrew Justice,M,29,188,79,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Eights,Silver
56434,George C. Justicz,M,29,184,80,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Double Sculls,NA
56444,Piotr Juszczak,M,24,197,94,Poland,POL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,NA
